External ID,Name,Status,Last SO Create Date,Agency Region,County/Ward,Shipping Address,Phone,Day of Week,Monthly Options,Starting Time,Ending Time,By Appointment Only,Food Pantry Requirements,Date of Last Verification,Distribution Models,Food Format ,Additional Note on Hours of Operations,Latitude,Longitude
22052-PART-02,NHT Communities : Monsenor Romero,Active,2/5/2025,DC,DC Ward 1,3145 Mt Pleasant St NW Washington DC 20010,(202) 333-8931,Wednesday,Every week,11:00 AM,4:00 PM,No,,9/30/2024,"Home Delivery,Walk up",Loose groceries,,38.9298594,-77.037567
22053-PART-01,Walker Memorial Baptist Church : Walker Memorial Baptist Church,Active,2/12/2025,DC,DC Ward 1,2020 13th St. NW Washington DC 20009,(202) 232-1120,Thursday,3rd of the Month,11:00 AM,1:00 PM,Yes,,10/14/2024,"Home Delivery,Walk up",Pre-bagged or boxed groceries,,38.9176047,-77.0299837
21762-PART-01,"Small Things Matter, Inc : Small Things Matter, Inc",Active,2/21/2025,MD,MD Montgomery County,201 Ethan Allen Avenue Takoma Park MD 20912,(202) 669-8550,Tuesday,1st of the Month,4:00 PM,6:00 PM,Yes,"ID,Zip Code",9/23/2024,Walk up,Loose groceries,during the school year only,38.9776841,-77.0059115
21762-PART-01,"Small Things Matter, Inc : Small Things Matter, Inc",Active,2/21/2025,MD,MD Montgomery County,201 Ethan Allen Avenue Takoma Park MD 20912,(202) 669-8550,Saturday,Every week,12:00 PM,3:00 PM,No,Zip Code,9/30/2024,Walk up,Loose groceries,,38.9776841,-77.0059115
21762-PART-01,"Small Things Matter, Inc : Small Things Matter, Inc",Active,2/21/2025,MD,MD Montgomery County,201 Ethan Allen Avenue Takoma Park MD 20912,(202) 669-8550,Thursday,1st and 3rd of the Month,7:30 AM,12:00 PM,No,"ID,Zip Code",10/10/2024,Walk up,Loose groceries,takes place at Takoma Park apartments,38.9776841,-77.0059115
21762-PART-01,"Small Things Matter, Inc : Small Things Matter, Inc",Active,2/21/2025,MD,MD Montgomery County,201 Ethan Allen Avenue Takoma Park MD 20912,(202) 669-8550,Friday,Every week,8:30 AM,12:00 PM,No,"ID,Zip Code",10/10/2024,Walk up,Pre-bagged or boxed groceries,takes place at TPSS Coop and TP SDA Church,38.9776841,-77.0059115
21762-PART-01,"Small Things Matter, Inc : Small Things Matter, Inc",Active,2/21/2025,MD,MD Montgomery County,201 Ethan Allen Avenue Takoma Park MD 20912,(202) 669-8550,Thursday,1st and 3rd of the Month,12:00 PM,3:00 PM,No,Zip Code,10/3/2024,Walk up,Loose groceries,takes place at Takoma Park apartments,38.9776841,-77.0059115
21762-PART-01,"Small Things Matter, Inc : Small Things Matter, Inc",Active,2/21/2025,MD,MD Montgomery County,201 Ethan Allen Avenue Takoma Park MD 20912,(202) 669-8550,Sunday,,1:00 PM,4:00 PM,No,"ID,Zip Code",9/30/2024,Walk up,Loose groceries,,38.9776841,-77.0059115
21762-PART-01,"Small Things Matter, Inc : Small Things Matter, Inc",Active,2/21/2025,MD,MD Montgomery County,201 Ethan Allen Avenue Takoma Park MD 20912,(202) 669-8550,Friday,1st and 3rd of the Month,9:30 AM,11:30 AM,No,"ID,Zip Code",10/10/2024,Walk up,Loose groceries,takes place at TP SDA Church,38.9776841,-77.0059115
21894-PART-01,"The House, Inc. : The House, Inc.",Active,11/7/2024,VA,VA Prince William County,14000 Crown Court Woodbridge VA 22193,(571) 237-5860,Wednesday,Every week,3:00 PM,6:00 PM,Yes,,8/8/2024,Home Delivery,"Loose groceries,Pre-bagged or boxed groceries,Prepared meals",,38.6500609,-77.3110217
21906-PART-01,YWCA National Capital Area : YWCA National Capital Area,Active,2/10/2025,DC,DC Ward 1,2303 14th Street NW Suite 100 Washington DC 20009,(202) 626-0700,Monday,Every week,12:00 PM,3:00 PM,No,,8/23/2024,,,"To ensure fair access for everyone, each person can only come in once a week.",38.92073,-77.0317346
21906-PART-01,YWCA National Capital Area : YWCA National Capital Area,Active,2/10/2025,DC,DC Ward 1,2303 14th Street NW Suite 100 Washington DC 20009,(202) 626-0700,Thursday,Every week,12:00 PM,3:00 PM,No,,8/23/2024,Walk up,Loose groceries,"To ensure fair access for everyone, each person can only come in once a week.",38.92073,-77.0317346
21906-PART-01,YWCA National Capital Area : YWCA National Capital Area,Active,2/10/2025,DC,DC Ward 1,2303 14th Street NW Suite 100 Washington DC 20009,(202) 626-0700,Wednesday,Every week,12:00 PM,3:00 PM,No,,8/23/2024,,,"To ensure fair access for everyone, each person can only come in once a week.",38.92073,-77.0317346
21906-PART-01,YWCA National Capital Area : YWCA National Capital Area,Active,2/10/2025,DC,DC Ward 1,2303 14th Street NW Suite 100 Washington DC 20009,(202) 626-0700,Tuesday,Every week,12:00 PM,3:00 PM,No,,8/23/2024,,,"To ensure fair access for everyone, each person can only come in once a week.",38.92073,-77.0317346
22050-PART-01,Francis On The Hill : Francis On The Hill,Active,2/24/2025,DC,DC Ward 4,1614 Manchester Lane NW Washington DC 20011-2810,(202) 680-0517,Tuesday,Every week,2:00 PM,3:00 PM,No,,9/3/2024,"Home Delivery,Walk up",Pre-bagged or boxed groceries,Distribution is at Meridian Hill Park at 1:30.  It is a good idea to arrive early to get a number.,38.9610627,-77.0374776
22119-PART-01,Covenant House Greater Washington : Covenant House Greater Washington,Active,2/25/2025,DC,DC Ward 8,2001 Mississippi Ave SE Washington DC 20020,(202) 247-0747,Monday,,9:00 AM,4:00 PM,No,,9/30/2024,,,,38.8435958,-76.9742321
22119-PART-01,Covenant House Greater Washington : Covenant House Greater Washington,Active,2/25/2025,DC,DC Ward 8,2001 Mississippi Ave SE Washington DC 20020,(202) 247-0747,Thursday,,9:00 AM,4:00 PM,No,,9/30/2024,,,,38.8435958,-76.9742321
22119-PART-01,Covenant House Greater Washington : Covenant House Greater Washington,Active,2/25/2025,DC,DC Ward 8,2001 Mississippi Ave SE Washington DC 20020,(202) 247-0747,Wednesday,,9:00 AM,4:00 PM,No,,9/30/2024,,,,38.8435958,-76.9742321
22119-PART-01,Covenant House Greater Washington : Covenant House Greater Washington,Active,2/25/2025,DC,DC Ward 8,2001 Mississippi Ave SE Washington DC 20020,(202) 247-0747,Tuesday,,9:00 AM,4:00 PM,No,,9/30/2024,,,,38.8435958,-76.9742321
22119-PART-01,Covenant House Greater Washington : Covenant House Greater Washington,Active,2/25/2025,DC,DC Ward 8,2001 Mississippi Ave SE Washington DC 20020,(202) 247-0747,Friday,,9:00 AM,2:00 PM,No,,9/30/2024,,,,38.8435958,-76.9742321
22177-PART-01,Luther Jackson Middle School Food Pantry : Luther Jackson Middle School Food Pantry,Active,1/22/2025,VA,VA Fairfax County,3020 Gallows Road Falls Church VA 22042,(202) 669-2543,Wednesday,Every Other Week,4:00 PM,5:30 PM,No,ID,10/7/2024,Walk up,Loose groceries,"The pantry is for students and their families only. We do NOT ask for IDs, but parents must tell us the name of their enrolled student, which is verified against our list.",38.8683879,-77.2289449
22203-PART-01,Emmanuel Baptist Church : Emmanuel Baptist Church,Active,2/25/2025,DC,DC Ward 8,2409 Ainger Place SE Washington DC 20020,(202) 678-0884,Thursday,1st and 3rd of the Month,4:00 PM,6:00 PM,No,,9/23/2024,"Drive thru,Home Delivery,Walk up",Pre-bagged or boxed groceries,,38.856557,-76.9718823
22249-PART-01,Buddhist Tzu Chi Foundation : Buddhist Tzu Chi Foundation,Active,1/30/2025,VA,VA Fairfax County,1516 Moorings Drive Reston VA 20190,(804) 306-6037,Saturday,3rd of the Month,9:30 AM,11:00 AM,No,"ID,Income",10/7/2024,Walk up,Loose groceries,,38.9684645,-77.3391384
22308-PART-01,LindaBen Foundation : LindaBen Foundation,Active,2/23/2025,MD,MD Prince George's County,10739 Tucker St.  Beltsville  MD 20705,(240) 461-9442,Wednesday,Every week,1:00 PM,3:00 PM,No,"ID,Zip Code",2/13/2025,,,We provided Baby Essentials too,39.0261161,-76.9083386
22308-PART-01,LindaBen Foundation : LindaBen Foundation,Active,2/23/2025,MD,MD Prince George's County,10739 Tucker St.  Beltsville  MD 20705,(240) 461-9442,Tuesday,Every week,12:00 PM,3:00 PM,No,"ID,Income",2/13/2025,Walk up,"Loose groceries,Pre-bagged or boxed groceries,Prepared meals",,39.0261161,-76.9083386
22443-PART-01,Tommy's Pantry : Tommy's Pantry,Active,2/12/2025,MD,MD Montgomery County,630 Silver Spring Ave. Silver Spring MD 20910,(202) 262-4537,Saturday,1st and 3rd of the Month,7:30 AM,10:00 AM,No,,9/23/2024,,,,38.9919035,-77.0147449
22457-PART-01,Mid-County Hub at Harvest Intercontinental Church Olney : Mid-County Hub at Harvest Intercontinental Church Olney,Active,2/16/2025,MD,MD Montgomery County,16227 Batchellors Forest Rd Olney MD 20832,(301) 512-5584,Friday,Every week,11:00 AM,6:00 PM,Yes,"ID,Zip Code",10/25/2024,Walk up,Loose groceries,,39.121089,-77.0682673
22458-PART-01,Destiny Driven : Destiny Driven,Active,2/26/2025,MD,MD Prince George's County,5900 Princess Garden Parkway Lanham  MD 20706,(301) 455-5970,Friday,Every week,11:00 AM,1:00 PM,Yes,"ID,Zip Code",10/25/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9658159,-76.8645706
22458-PART-01,Destiny Driven : Destiny Driven,Active,2/26/2025,MD,MD Prince George's County,5900 Princess Garden Parkway Lanham  MD 20706,(301) 455-5970,Saturday,Every week,12:00 PM,3:00 PM,Yes,ID,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9658159,-76.8645706
22458-PART-01,Destiny Driven : Destiny Driven,Active,2/26/2025,MD,MD Prince George's County,5900 Princess Garden Parkway Lanham  MD 20706,(301) 455-5970,Tuesday,Every week,10:00 AM,2:00 PM,Yes,"ID,Zip Code",10/25/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9658159,-76.8645706
22458-PART-01,Destiny Driven : Destiny Driven,Active,2/26/2025,MD,MD Prince George's County,5900 Princess Garden Parkway Lanham  MD 20706,(301) 455-5970,Wednesday,Every week,10:00 AM,12:00 PM,Yes,ID,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9658159,-76.8645706
22458-PART-01,Destiny Driven : Destiny Driven,Active,2/26/2025,MD,MD Prince George's County,5900 Princess Garden Parkway Lanham  MD 20706,(301) 455-5970,Thursday,Every week,10:00 AM,1:00 PM,Yes,ID,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9658159,-76.8645706
22458-PART-01,Destiny Driven : Destiny Driven,Active,2/26/2025,MD,MD Prince George's County,5900 Princess Garden Parkway Lanham  MD 20706,(301) 455-5970,Tuesday,Every week,11:00 AM,1:00 PM,Yes,"ID,Zip Code",10/25/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9658159,-76.8645706
22468-PART-01,Largo Community Church : Largo Community Church,Active,8/1/2024,MD,MD Prince George's County,1701 Enterprise Road Mitchellville MD 20721,(301) 249-2255,Saturday,3rd of the Month,11:00 AM,12:00 PM,No,,11/12/2024,Drive thru,Pre-bagged or boxed groceries,"On a first come, first serve basis.",38.9136967,-76.7989541
22650-PART-01,Christ4Crisis : Christ4Crisis,Active,2/10/2025,VA,VA Prince William County,4Crisis 14339 Richmond high way Woodbridge  VA 22191,(571) 398-7826,Saturday,Every week,10:00 AM,3:00 PM,No,,9/27/2024,Walk up,Loose groceries,,38.650605,-77.27404
16175-PART-01,ISKCON of Washington : ISKCON of Washington,Active,2/8/2025,MD,MD Montgomery County,10310 Oaklyn Dr Potomac MD 20854,(240) 277-2221,Monday,Every week,1:00 PM,2:00 PM,No,,9/23/2024,Walk up,Prepared meals,,39.0023472,-77.2141756
16175-PART-01,ISKCON of Washington : ISKCON of Washington,Active,2/8/2025,MD,MD Montgomery County,10310 Oaklyn Dr Potomac MD 20854,(240) 277-2221,Tuesday,Every week,1:00 PM,2:00 PM,No,,9/23/2024,Walk up,Prepared meals,,39.0023472,-77.2141756
16175-PART-01,ISKCON of Washington : ISKCON of Washington,Active,2/8/2025,MD,MD Montgomery County,10310 Oaklyn Dr Potomac MD 20854,(240) 277-2221,Thursday,Every week,1:00 PM,2:00 PM,No,,9/23/2024,Walk up,Prepared meals,,39.0023472,-77.2141756
16175-PART-01,ISKCON of Washington : ISKCON of Washington,Active,2/8/2025,MD,MD Montgomery County,10310 Oaklyn Dr Potomac MD 20854,(240) 277-2221,Friday,Every week,1:00 PM,2:00 PM,No,,10/3/2024,Walk up,Prepared meals,,39.0023472,-77.2141756
16175-PART-01,ISKCON of Washington : ISKCON of Washington,Active,2/8/2025,MD,MD Montgomery County,10310 Oaklyn Dr Potomac MD 20854,(240) 277-2221,Wednesday,Every week,1:00 PM,2:00 PM,No,,9/23/2024,Walk up,Prepared meals,,39.0023472,-77.2141756
16175-PART-01,ISKCON of Washington : ISKCON of Washington,Active,2/8/2025,MD,MD Montgomery County,10310 Oaklyn Dr Potomac MD 20854,(240) 277-2221,Saturday,Every week,1:00 PM,7:00 PM,No,,9/23/2024,Walk up,Prepared meals,,39.0023472,-77.2141756
16175-PART-01,ISKCON of Washington : ISKCON of Washington,Active,2/8/2025,MD,MD Montgomery County,10310 Oaklyn Dr Potomac MD 20854,(240) 277-2221,Sunday,Every week,2:00 PM,7:00 PM,No,,10/3/2024,Walk up,Prepared meals,,39.0023472,-77.2141756
16475-PART-01,Northern Virginia Family Service SERVE : Northern Virginia Family Services SERVE,Active,11/4/2020,VA,VA Manassas City,10056 Dean Dr Manassas VA 20110,(571) 234-9450,Friday,Every Other Week,9:30 AM,11:30 AM,Yes,ID,10/19/2023,,Loose groceries,,38.7446355,-77.5006915
16475-PART-01,Northern Virginia Family Service SERVE : Northern Virginia Family Services SERVE,Active,11/4/2020,VA,VA Manassas City,10056 Dean Dr Manassas VA 20110,(571) 234-9450,Wednesday,Every Other Week,5:00 PM,7:00 PM,Yes,ID,10/19/2023,,Loose groceries,,38.7446355,-77.5006915
16475-PART-01,Northern Virginia Family Service SERVE : Northern Virginia Family Services SERVE,Active,11/4/2020,VA,VA Manassas City,10056 Dean Dr Manassas VA 20110,(571) 234-9450,Tuesday,Every week,9:30 AM,11:30 AM,Yes,ID,10/19/2023,,Loose groceries,,38.7446355,-77.5006915
16475-PART-01,Northern Virginia Family Service SERVE : Northern Virginia Family Services SERVE,Active,11/4/2020,VA,VA Manassas City,10056 Dean Dr Manassas VA 20110,(571) 234-9450,Tuesday,Every week,1:00 PM,3:00 PM,Yes,ID,10/19/2023,,Loose groceries,,38.7446355,-77.5006915
16475-PART-01,Northern Virginia Family Service SERVE : Northern Virginia Family Services SERVE,Active,11/4/2020,VA,VA Manassas City,10056 Dean Dr Manassas VA 20110,(571) 234-9450,Thursday,Every week,1:00 PM,3:00 PM,Yes,ID,10/19/2023,,Loose groceries,,38.7446355,-77.5006915
16475-PART-01,Northern Virginia Family Service SERVE : Northern Virginia Family Services SERVE,Active,11/4/2020,VA,VA Manassas City,10056 Dean Dr Manassas VA 20110,(571) 234-9450,Thursday,Every week,9:30 PM,11:30 AM,Yes,ID,10/19/2023,,Loose groceries,,38.7446355,-77.5006915
16490-PART-01,St. Michael and All Angels : St. Michael and All Angels,Active,2/20/2025,MD,MD Prince George's County,8501 New Hampshire Ave  Adelphi MD  20783,(240) 882-0274,Friday,3rd of the Month,9:30 AM,11:30 AM,Yes,,9/23/2024,"Drive thru,Home Delivery,Walk up","Loose groceries,Pre-bagged or boxed groceries,Prepared meals",Please note that distribution on the 3rd Friday of each month is by appointment only.,38.9977784,-76.9838558
16490-PART-01,St. Michael and All Angels : St. Michael and All Angels,Active,2/20/2025,MD,MD Prince George's County,8501 New Hampshire Ave  Adelphi MD  20783,(240) 882-0274,Saturday,3rd of the Month,2:00 PM,6:00 PM,No,,9/23/2024,"Drive thru,Home Delivery,Walk up",Pre-bagged or boxed groceries,"We serve a meal, distribute groceries, and gently used clothing is also available. We ask that you provide your name, address, and telephone number.",38.9977784,-76.9838558
16505-PART-01,City of Praise Family Ministries : City of Praise Family Ministries,Active,2/22/2025,MD,MD Prince George's County,8806 Brightseat Road Landover MD 20785,(301) 404-8234,Tuesday,3rd of the Month,3:00 PM,4:30 PM,Yes,"ID,Income,Zip Code",9/23/2024,,Pre-bagged or boxed groceries,,38.9160199,-76.8603179
16505-PART-01,City of Praise Family Ministries : City of Praise Family Ministries,Active,2/22/2025,MD,MD Prince George's County,8806 Brightseat Road Landover MD 20785,(301) 404-8234,Thursday,Every week,4:30 PM,6:00 PM,No,ID,9/23/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries",,38.9160199,-76.8603179
16505-PART-01,City of Praise Family Ministries : City of Praise Family Ministries,Active,2/22/2025,MD,MD Prince George's County,8806 Brightseat Road Landover MD 20785,(301) 404-8234,Friday,3rd of the Month,9:00 AM,10:00 AM,Yes,ID,9/23/2024,,"Loose groceries,Pre-bagged or boxed groceries",,38.9160199,-76.8603179
16566-PART-01,Ebenezer Church of God : Ebenezer Church of God,Active,2/22/2025,MD,MD Prince George's County,7550 Buchanan St. Hyattsville MD 20784,,Saturday,Every week,9:00 AM,11:00 AM,No,ID,10/3/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries",,38.9476175,-76.9396527
15530-PART-01,Arlington Bridge Builders : Arlington Bridge Builders,Active,2/26/2025,VA,VA Fairfax County,790 South Carlin Springs Road Arlington VA 22204,(571) 282-5156,Saturday,Every week,10:00 AM,3:00 PM,No,Zip Code,10/3/2024,Walk up,Loose groceries,,38.8570868,-77.1260769
15530-PART-01,Arlington Bridge Builders : Arlington Bridge Builders,Active,2/26/2025,VA,VA Fairfax County,790 South Carlin Springs Road Arlington VA 22204,(571) 282-5156,Wednesday,Every week,10:00 AM,3:00 PM,No,Zip Code,10/3/2024,Walk up,Loose groceries,,38.8570868,-77.1260769
15530-PART-01,Arlington Bridge Builders : Arlington Bridge Builders,Active,2/26/2025,VA,VA Fairfax County,790 South Carlin Springs Road Arlington VA 22204,(571) 282-5156,Thursday,Every week,10:00 AM,3:00 PM,No,Zip Code,10/3/2024,Walk up,Loose groceries,,38.8570868,-77.1260769
15620-PART-01,Grace Episcopal Church : Grace Episcopal Church,Active,2/25/2025,VA,VA City of Alexandria,3601 Russell Road Alexandria VA 22305,(703) 549-1980,Friday,Every week,6:00 PM,7:30 PM,No,,9/3/2024,Walk up,Pre-bagged or boxed groceries,,38.8372754,-77.0648158
15620-PART-01,Grace Episcopal Church : Grace Episcopal Church,Active,2/25/2025,VA,VA City of Alexandria,3601 Russell Road Alexandria VA 22305,(703) 549-1980,Tuesday,Every week,6:00 PM,7:30 PM,No,,9/3/2024,Walk up,Pre-bagged or boxed groceries,,38.8372754,-77.0648158
15990-PART-01,DC Central Kitchen : DC Central Kitchen,Active,2/20/2025,DC,DC Ward 6,2121 1st Street SW Washington DC 20024,(202) 400-2806,Saturday,Every week,8:00 AM,4:00 PM,Yes,,9/27/2024,,Prepared meals,,38.8638958,-77.0124762
15990-PART-01,DC Central Kitchen : DC Central Kitchen,Active,2/20/2025,DC,DC Ward 6,2121 1st Street SW Washington DC 20024,(202) 400-2806,Monday,Every week,8:00 AM,4:00 PM,Yes,,9/27/2024,,Prepared meals,,38.8638958,-77.0124762
15990-PART-01,DC Central Kitchen : DC Central Kitchen,Active,2/20/2025,DC,DC Ward 6,2121 1st Street SW Washington DC 20024,(202) 400-2806,Wednesday,Every week,8:00 AM,4:00 PM,Yes,,9/27/2024,,Prepared meals,,38.8638958,-77.0124762
15990-PART-01,DC Central Kitchen : DC Central Kitchen,Active,2/20/2025,DC,DC Ward 6,2121 1st Street SW Washington DC 20024,(202) 400-2806,Friday,Every week,8:00 AM,4:00 PM,Yes,,9/27/2024,,Prepared meals,,38.8638958,-77.0124762
15990-PART-01,DC Central Kitchen : DC Central Kitchen,Active,2/20/2025,DC,DC Ward 6,2121 1st Street SW Washington DC 20024,(202) 400-2806,Tuesday,Every week,8:00 AM,4:00 PM,Yes,,9/27/2024,,Prepared meals,,38.8638958,-77.0124762
